name,rating,popularity,cluster,performance
Le Chef,3.0,6,0,Medium
Nainy Fast Food,3.3,12,0,Medium
Platform Nine and Three Quarters,2.6,54,0,Medium
Pudding & Pie,3.1,5,0,Medium
Rapture,2.5,51,0,Medium
Sachdeva Chinese Fast Food,3.3,21,0,Medium
Simply Cakes,3.2,10,0,Medium
The Dosa King,2.9,4,0,Medium
Bhappe Di Hatti,3.5,37,0,Medium
Cafetorium,3.8,122,0,Medium
Food Express,3.6,126,0,Medium
Sai Bajaj Restaurant,3.6,35,0,Medium
The Chimney Bar-Be-Que,3.6,26,0,Medium
Urban Punjab,3.6,168,0,Medium
Cheese Bitez Pizza,0.0,0,1,Low
Goyal Sweets,0.0,0,1,Low
Gulati's Takeaway,0.0,0,1,Low
Jyoti Sweets,0.0,0,1,Low
Momos Hi Momos,0.0,0,1,Low
New Bhappe Di Hatti,0.0,0,1,Low
Oven Fresh,0.0,0,1,Low
Rupa Ice Cream Parlour,0.0,1,1,Low
Scoopers 'n' Bakers,0.0,0,1,Low
South Indian Food Plaza,0.0,0,1,Low
Super Snacks,0.0,0,1,Low
Unique Pastry,0.0,0,1,Low
Veg Food Express,0.0,0,1,Low
Chintamani's Namkeen,2.4,29,0,Medium
Deltasious,2.2,64,0,Medium
Tandoori Junction,2.4,10,0,Medium
Apni Rasoi,2.6,19,0,Medium
Haldiram Bhujiawala,3.4,35,0,Medium
Meghraj Food Court,3.0,24,0,Medium
Meghraj Sweets,3.2,8,0,Medium
Chill Out,0.0,0,1,Low
Chilli Chinese,0.0,0,1,Low
"34, Chowringhee Lane",3.4,86,0,Medium
Subway,2.1,152,0,Medium
The Golden Dragon,3.5,178,0,Medium
KFC,3.4,86,0,Medium
Mitra Da Dhaba,3.5,216,0,Medium
Mr. Sub,3.7,83,0,Medium
Kennedy's,4.1,491,0,Medium
Keventers,3.1,5,0,Medium
Street Foods by Punjab Grill,3.2,17,0,Medium
Subway,3.1,25,0,Medium
Wow! Momo,3.1,8,0,Medium
Biryani Blues,3.6,22,0,Medium
Asia Seven Express,0.0,3,1,Low
Bikanervala,0.0,3,1,Low
Cafe Huddle,0.0,3,1,Low
Chai Garam,0.0,1,1,Low
Dolce Gelato,0.0,0,1,Low
GoGourmet,0.0,3,1,Low
Karim's,0.0,1,1,Low
Khan Chacha,0.0,2,1,Low
Pizza Hut Delivery,0.0,0,1,Low
Foodhall,0.0,3,1,Low
Eat Me,2.7,33,0,Medium
EDC Mania,3.3,39,0,Medium
Elegant China X-Press,3.1,9,0,Medium
Gopala,3.3,28,0,Medium
Green Chick Chop,3.1,30,0,Medium
Hangchuaa's Chinese Food Corner,2.7,5,0,Medium
Madhuvan Chinese Fast Food,2.7,52,0,Medium
Momos House,2.9,5,0,Medium
Punjab Restaurant,3.2,46,0,Medium
Rhythm Restro-Bar,3.0,42,0,Medium
Say Cheese,2.7,128,0,Medium
Sona Restaurant,3.2,30,0,Medium
Uraki,2.7,8,0,Medium
Wah Ji Wah,3.0,25,0,Medium
Annapurna Sweets,3.9,109,0,Medium
Karnataka,3.7,334,0,Medium
EDC Mania,0.0,2,1,Low
Faeem Chicken Corner,0.0,3,1,Low
Grills N Chills,0.0,0,1,Low
Gupta Sweets,0.0,0,1,Low
Khub Chand,0.0,1,1,Low
OCD - Online Cake Delivery,0.0,1,1,Low
Sher E Punjab,0.0,1,1,Low
Shri Balaji,0.0,0,1,Low
Sidhi Cafe,0.0,0,1,Low
Al Hayat Bakers,0.0,0,1,Low
Al-Kausar's,0.0,0,1,Low
Alam Biryani Center,0.0,0,1,Low
Bismillah Hotel,0.0,1,1,Low
Halal Pizza Star,0.0,0,1,Low
HTW Bakers,0.0,0,1,Low
Javed Bawarchi Restaurant,0.0,0,1,Low
Let's Eat,0.0,1,1,Low
Moonis Kada,0.0,0,1,Low
Motu N Patlu,0.0,0,1,Low
S.K. Fast Food,0.0,0,1,Low
Sufiyan Restaurant,0.0,0,1,Low
The Relax Point,0.0,1,1,Low
Zareen's Dastarkhwan,0.0,1,1,Low
Ali Baba Caves,3.1,15,0,Medium
Cafí© Doo Ghoont,3.4,50,0,Medium
Knights Chaska,2.9,6,0,Medium
Thirsty Scholar Cafe,3.2,45,0,Medium
Savoury Street,0.0,3,1,Low
JSB Evergreen Snack & Sweets,3.1,47,0,Medium
221 B Baker Street,3.5,94,0,Medium
Kapoors Balle Balle,3.7,331,0,Medium
Lakshmi Coffee House,3.8,603,0,Medium
Geoffrey's,3.0,579,0,Medium
Haldiram's,3.5,169,0,Medium
Maamouchee @ My Way,3.5,278,0,Medium
Americana Kitchen and Bar,2.4,221,0,Medium
Punjabi By Nature Quickie,3.4,120,0,Medium
United Coffee House Rewind,3.4,215,0,Medium
Wow! Momo,2.7,212,0,Medium
Oh So Stoned!,4.5,324,0,Medium
The Big Chill Cakery,4.5,147,0,Medium
Barista,3.5,23,0,Medium
Big Wong XL,3.9,199,0,Medium
Carl's Jr.,3.8,458,0,Medium
Chaayos,3.9,124,0,Medium
Chi Asian Cookhouse,3.9,173,0,Medium
Costa Coffee,3.7,64,0,Medium
Dunkin' Donuts,3.7,86,0,Medium
Instapizza,3.7,214,0,Medium
Keventers,3.8,169,0,Medium
Pirates of Grill,3.9,749,0,Medium
Pizza Hut,3.9,173,0,Medium
PizzaExpress,3.9,366,0,Medium
RollsKing,3.9,232,0,Medium
Taco Bell,3.6,397,0,Medium
The Frozen Factory,3.7,22,0,Medium
Theos,3.5,13,0,Medium
Wendy's,3.7,518,0,Medium
Zizo,3.8,67,0,Medium
Cafe Delhi Heights,4.1,567,0,Medium
Chili's Grill & Bar,4.1,750,0,Medium
Made In Punjab,4.1,322,0,Medium
Mamagoto,4.3,428,0,Medium
Movenpick,4.0,91,0,Medium
Smaaash,4.0,121,0,Medium
SodaBottleOpenerWala,4.0,617,0,Medium
The Bento Cafe,4.2,316,0,Medium
Earthen Oven - Fortune Inn Grazia,3.4,67,0,Medium
Fortune Deli -  Fortune Inn Grazia,3.2,27,0,Medium
Cafe Pipa,3.4,96,0,Medium
Cook Du Kdu,3.1,112,0,Medium
Green Chick Chop,2.6,12,0,Medium
New Vishal's Kitchen,2.5,24,0,Medium
Samarkand,3.3,129,0,Medium
Mirchievous,3.9,44,0,Medium
Pearls Regency,3.7,330,0,Medium
The Feast Box,0.0,3,1,Low
Imperfecto,3.4,299,0,Medium
Chaayos,3.6,46,0,Medium
Dunkin' Donuts,3.7,481,0,Medium
The Smoke Factory,3.8,240,0,Medium
Turquoise Cottage - TC Original 1997,3.8,240,0,Medium
Baskin Robbins,0.0,0,1,Low
Cafe Coffee Day,0.0,3,1,Low
Dolce Gelato,0.0,1,1,Low
Dunkin' Donuts,0.0,1,1,Low
Joost Juice Bar,0.0,0,1,Low
KFC,0.0,2,1,Low
Pizza Hut,0.0,0,1,Low
Laat Saab,4.1,111,0,Medium
Starbucks,4.0,59,0,Medium
Rocket Food,0.0,0,1,Low
Aim Cafe And Restaurant,3.3,19,0,Medium
Al-Swad,2.5,6,0,Medium
Anands,2.6,36,0,Medium
Bansiwala Restaurant,2.5,4,0,Medium
Cafe Coffee Day,2.8,24,0,Medium
Food Tamasha & Co.,3.2,24,0,Medium
Grand Heritage Resort,3.1,17,0,Medium
Green Chick Chop,3.2,20,0,Medium
Kafe Republic,3.1,37,0,Medium
Kar C Lounge & Restaurant,2.8,16,0,Medium
Kolkata Roll Point,2.8,9,0,Medium
Royal Awadh,3.0,9,0,Medium
Royal Rasoi,2.8,21,0,Medium
Royale Bakers,2.8,18,0,Medium
Sahi Darbar,2.6,12,0,Medium
Taco Street,2.9,4,0,Medium
The Noodle Co,3.1,8,0,Medium
Veg Always,2.7,25,0,Medium
Yu Turn,2.9,43,0,Medium
Zaika,2.5,10,0,Medium
Zaika,2.8,50,0,Medium
Domino's Pizza,3.5,56,0,Medium
Night Food Service,3.8,80,0,Medium
Uncle's Patty,3.5,28,0,Medium
Baskin Robbins,0.0,3,1,Low
Evergreen Food Point,0.0,2,1,Low
Food Plaza,0.0,1,1,Low
Giani,0.0,0,1,Low
Grill Inn,0.0,3,1,Low
Hunger's Hut,0.0,3,1,Low
Kanha Cake O' Pastry,0.0,0,1,Low
Serendipity Cafe,0.0,3,1,Low
Spice Affair,0.0,2,1,Low
Tandoori Junction,0.0,3,1,Low
Tod-Bistro Cafe,0.0,1,1,Low
Upper Deck,0.0,3,1,Low
Vadilal Ice Cream Parlour,0.0,1,1,Low
Wich 'N' Shake,0.0,2,1,Low
Desi Galli,2.9,55,0,Medium
Mr. Flavour,2.7,10,0,Medium
Wah Ji Wah,3.1,16,0,Medium
Indian Diners,3.0,7,0,Medium
Airborne,0.0,0,1,Low
Vivino - Hotel Golf View,0.0,0,1,Low
Gravity,2.6,192,0,Medium
Kolkata Biryani House,2.8,109,0,Medium
Rotees n More,3.2,49,0,Medium
Saleem's Takeaway,2.6,44,0,Medium
Sikandrabadi Biryani,3.4,29,0,Medium
Wok N Spice,3.1,21,0,Medium
Zaika Hindustani,2.7,33,0,Medium
Chanda Food,3.6,97,0,Medium
Chhote Nawab,3.5,24,0,Medium
Delish BBQ,3.9,40,0,Medium
Goli Vada Pav No. 1,3.6,280,0,Medium
Happy Hakka,3.6,582,0,Medium
Sadda Adda,0.0,2,1,Low
Baker's Studio - Jaypee Greens,3.4,29,0,Medium
Matrix - Jaypee Greens,3.2,20,0,Medium
Tea Lounge - Jaypee Greens,2.9,14,0,Medium
Paatra - Jaypee Greens,3.5,79,0,Medium
Cooks Cafe - Jaypee Greens,3.3,29,0,Medium
The Butler & The Chef - Jaypee Greens,0.0,1,1,Low
Burger King,3.3,14,0,Medium
Cafe Pitacos,3.0,18,0,Medium
Cinnabon & Auntie Anne's,3.1,6,0,Medium
Cocoberry,3.4,16,0,Medium
Hakka Haus,3.2,6,0,Medium
Kebab Xpress,2.9,7,0,Medium
KFC,2.5,15,0,Medium
Mad Over Donuts,3.2,13,0,Medium
Ni Hao,3.0,10,0,Medium
Pizza Hut,2.6,7,0,Medium
Subway,2.6,5,0,Medium
Time To Tea,2.8,5,0,Medium
Vaango!,2.8,6,0,Medium
Biryani Blues,3.5,18,0,Medium
Jungle Jamboree,3.8,46,0,Medium
Keventers,3.5,34,0,Medium
Pita Pit,3.6,20,0,Medium
Baskin Robbins,0.0,1,1,Low
Cha Cha Cha,0.0,3,1,Low
Chai Thela,0.0,1,1,Low
Costa Coffee,0.0,0,1,Low
Dolce Gelato,0.0,0,1,Low
Joost Juice Bar,0.0,1,1,Low
Juice Lounge,0.0,1,1,Low
Kings Kulfi,0.0,1,1,Low
Kwality Wall's Swirl's,0.0,0,1,Low
Mx Corn,0.0,0,1,Low
The Gaming Vegas,0.0,0,1,Low
Chicago Pizza,2.3,8,0,Medium
Mr. Sub,2.3,27,0,Medium
Kwality Wall's Swirl's,0.0,0,1,Low
My Corn,0.0,0,1,Low
Flluid - Mosaic Hotels,3.2,135,0,Medium
Latitude - Mosaic Hotels,3.3,61,0,Medium
Baker's Zone,2.9,9,0,Medium
Chakna,2.7,5,0,Medium
Get Set Go,3.1,5,0,Medium
Sip & Snacks,3.2,6,0,Medium
The Anna,2.8,19,0,Medium
Kathi Junction,3.5,83,0,Medium
Golden Chaat,0.0,2,1,Low
Malt n Brew,0.0,0,1,Low
Cakewalk - Park Plaza,3.4,25,0,Medium
New Town Lounge - Park Plaza,3.2,32,0,Medium
New Town Cafe - Park Plaza,4.1,228,0,Medium
S-18 - Radisson Blu,3.5,218,0,Medium
Foodicious,0.0,0,1,Low
Rasoi Dil Se,0.0,2,1,Low
Chip Chap Shahi Corner,2.9,12,0,Medium
Mother's Kitchen,2.9,6,0,Medium
Food Express,0.0,2,1,Low
Lemonier,0.0,0,1,Low
Punjabi Zaika,0.0,0,1,Low
Robins Sweets & Restaurant,0.0,1,1,Low
TBH äóñ To Be Healthy,4.0,76,0,Medium
Mehfill,2.7,90,0,Medium
Punjabi Pakwaan,3.3,34,0,Medium
Santushti,2.6,70,0,Medium
Uncle's,3.4,190,0,Medium
Cafe Limelight,3.7,38,0,Medium
Rendezvous Adda,0.0,0,1,Low
Wow Noodle,0.0,0,1,Low
Wraps Cafe,0.0,2,1,Low
Alley's Urbane Cafe,3.2,33,0,Medium
Backstreet Kitchen,3.4,33,0,Medium
Berco's,3.1,9,0,Medium
Breaktym,2.6,11,0,Medium
Chawla's 2,2.5,12,0,Medium
Chicken Kraft,2.9,4,0,Medium
Chinese By Nature,2.9,19,0,Medium
DV's Chinese Kitchen,2.8,10,0,Medium
Evergreen Sweets,2.6,16,0,Medium
Green Chick Chop,2.9,7,0,Medium
Hyderabad Delights,3.3,13,0,Medium
Kabab And Tadka,2.5,36,0,Medium
Kanha Bhog,2.6,26,0,Medium
Mezbaan Jaika Restaurant,2.7,18,0,Medium
Pind Balluchi,2.6,26,0,Medium
Red Capsicum,2.6,25,0,Medium
Singh Foods,3.2,7,0,Medium
Sparrows At Home Bakery & Cafe,3.3,13,0,Medium
The New Koyla Kitchen,2.7,36,0,Medium
Theyö_ö«ó,3.4,13,0,Medium
Your Spicy Kitchen,3.1,8,0,Medium
Yumm Biryani,3.2,27,0,Medium
Aureo Dine & Bake House,3.5,367,0,Medium
Being Truckers,3.8,99,0,Medium
China Leaf,3.7,115,0,Medium
Mera Vala Dabba,3.6,18,0,Medium
Moti Mahal Delux- Legendary Culinary,3.6,72,0,Medium
Noshh,3.6,56,0,Medium
Tadqa Tandoor Express,3.6,108,0,Medium
The Kebab Company,3.5,21,0,Medium
Affamato,0.0,0,1,Low
Ahmed's,0.0,0,1,Low
Caffí© La Poya,0.0,0,1,Low
Chaskaa Restaurant,0.0,1,1,Low
Chawla's 2,0.0,1,1,Low
Chination,0.0,3,1,Low
Essen Foods,0.0,0,1,Low
Haochi,0.0,1,1,Low
Lassilo,0.0,0,1,Low
Mittal Bikaneri Sweets,0.0,0,1,Low
Royale Bakers,0.0,0,1,Low
RV's Family Restaurant,0.0,0,1,Low
The Cake Shop,0.0,2,1,Low
Top Food,0.0,3,1,Low
Uncle's Corner,0.0,1,1,Low
Urban Express,0.0,0,1,Low
Viddya Chinese Fast Food,0.0,0,1,Low
Domino's Pizza,2.1,84,0,Medium
Kamboj's,2.4,76,0,Medium
Pizza Hut Delivery,2.3,94,0,Medium
Subway,2.4,51,0,Medium
The Cake Expert's,2.4,63,0,Medium
The Saffron Boutique,4.0,175,0,Medium
Aggarwal Kachori Wale,3.0,9,0,Medium
Bakes & Cakes,3.0,5,0,Medium
Burger's Kitchen,2.8,31,0,Medium
Jhatpat Khana,3.0,7,0,Medium
Mahi Rasoi,2.6,34,0,Medium
Night Safari Cafe,3.0,4,0,Medium
Saheb's Restaurant,2.7,26,0,Medium
Scrummy Bites,3.1,30,0,Medium
Berco's,3.7,1182,2,High
Cream Bell Scoopers,0.0,2,1,Low
Mayur Kitchen,0.0,0,1,Low
Raghav Ki Rasoi,0.0,0,1,Low
Red Chilli,0.0,1,1,Low
Riyaz Biryani Corner,0.0,1,1,Low
Standard Sweets & Confectioners,0.0,3,1,Low
Standard Sweets,0.0,1,1,Low
Sushma Homemade Tiffin,0.0,0,1,Low
The Tasty Corner,0.0,0,1,Low
The Zaika King,0.0,3,1,Low
Tiffinhunt,0.0,1,1,Low
Top Burger,0.0,1,1,Low
Aggarwal Sweet Shop,2.3,15,0,Medium
Hungry - I,2.6,26,0,Medium
Oh Buoy,3.4,55,0,Medium
Caffeinated,3.9,64,0,Medium
Sam and Scrooge,3.9,132,0,Medium
Tpot,3.6,20,0,Medium
Hunger's Hub,0.0,0,1,Low
Modi's Baker's Zone,0.0,0,1,Low
The Flip On Wheel,0.0,1,1,Low
Big Biryani,0.0,1,1,Low
Aroma,3.0,4,0,Medium
Bawarchi,2.9,5,0,Medium
Book Food Kitchen,3.1,19,0,Medium
Breaktym,2.5,6,0,Medium
Chaska By Taste,2.9,4,0,Medium
Domino's Pizza,2.5,27,0,Medium
Grill King,3.0,4,0,Medium
Moti Mahal Deluxe Advant,2.8,7,0,Medium
Rolling Beans,2.8,9,0,Medium
RollsKing,3.2,19,0,Medium
SnacksWale.com,2.8,8,0,Medium
Subway,2.6,13,0,Medium
Super Cake Shop,2.9,6,0,Medium
Aureo Dine & Bake House,0.0,3,1,Low
B Bawarchi Restaurant,0.0,2,1,Low
Brajwasi,0.0,0,1,Low
Cafe Coffee Day,0.0,3,1,Low
Cafe Coffee Day,0.0,0,1,Low
Cafe Lounge,0.0,0,1,Low
Cafe Treat,0.0,0,1,Low
Casa Bake,0.0,2,1,Low
China Town,0.0,0,1,Low
Costa Coffee,0.0,0,1,Low
Delhi Foods,0.0,0,1,Low
Deli Chic,0.0,2,1,Low
Delicacies,0.0,1,1,Low
Kanha Ji Sweets & Restaurant,0.0,1,1,Low
Little China,0.0,1,1,Low
Lola's Cafe,0.0,1,1,Low
Madras Coffee House,0.0,1,1,Low
Moju Juice Bar,0.0,0,1,Low
Peniel Restaurant,0.0,3,1,Low
Pizza Key,0.0,3,1,Low
Sandoz,0.0,1,1,Low
Subway,0.0,0,1,Low
Tandoori Mystery,0.0,3,1,Low
Taste of Punjab,0.0,0,1,Low
Tea Nation,0.0,1,1,Low
The Corporate Kitchen,0.0,0,1,Low
The Royal Kitchen,0.0,0,1,Low
Tpot,0.0,1,1,Low
Wild Chef House,0.0,3,1,Low
DIOS The Neighbourhood Bistro,4.2,108,0,Medium
Cake n Flower,2.9,7,0,Medium
Dilli 6,2.8,84,0,Medium
Food Bell,2.8,6,0,Medium
Kalpana Hotel,2.9,4,0,Medium
Sagar Dhaba,3.1,27,0,Medium
Shree Balaji Shudh Vaishno Hotel,2.9,5,0,Medium
Shree Rathnam,3.3,57,0,Medium
Simran's Cake Studio,3.4,23,0,Medium
Sweet Cake,3.0,10,0,Medium
The Cake Xpress,3.0,43,0,Medium
The Chef,2.7,8,0,Medium
The Flying Pan,3.2,12,0,Medium
Wrapster,3.2,48,0,Medium
Getafix Petit,3.5,14,0,Medium
Lawn Bistro,3.6,328,0,Medium
Cake N Gifts,0.0,0,1,Low
Cheese Pizza,0.0,0,1,Low
Divya Hotal,0.0,2,1,Low
Green Valley Chinese Food,0.0,0,1,Low
Hooting Owl Cafe,0.0,2,1,Low
Jaak Foods,0.0,1,1,Low
Kaka Restaurant,0.0,1,1,Low
KC Bakers,0.0,1,1,Low
KC Bakery,0.0,1,1,Low
Rajan Foods Corner,0.0,1,1,Low
Sagar Dhaba,0.0,2,1,Low
Sarfira,0.0,1,1,Low
Shama Chicken Corner,0.0,2,1,Low
Yummy Kitchen,0.0,1,1,Low
Barista,2.9,22,0,Medium
Divine Curries,3.0,31,0,Medium
Moon Bite,3.3,13,0,Medium
Subway,3.4,55,0,Medium
Hurry's Paratha,3.5,45,0,Medium
McDonald's,3.7,135,0,Medium
Cafe Coffee Day,0.0,2,1,Low
Dunkin' Donuts,0.0,2,1,Low
Green Chilli Fast Food,0.0,0,1,Low
Street Food Corner,0.0,0,1,Low
Barbeque Nation,4.3,1670,2,High
Aggarwal,3.3,61,0,Medium
Anchor Bar & Kitchen,2.5,106,0,Medium
Basil Tree,3.4,431,0,Medium
Bon Bon Pastry Shop,3.1,213,0,Medium
BSGulati's Punjabi Swad,2.5,357,0,Medium
Cafe-18,2.5,103,0,Medium
Chandni Chowk Ke Mashhoor Paranthe,2.8,30,0,Medium
Cheenos,2.6,521,0,Medium
Gola Sizzlers,3.3,198,0,Medium
Hira Sweets,3.3,36,0,Medium
Karim's,3.3,446,0,Medium
KFC,2.7,608,0,Medium
Khan's Kathi Rolls,3.2,76,0,Medium
Nathu's Sweets,2.5,211,0,Medium
Nawabi Mughlai Zaika,3.3,19,0,Medium
Nite Bites,3.4,68,0,Medium
Nizam's Kathi Kabab,3.0,139,0,Medium
NSD Resto Bar & Kitchen,2.6,19,0,Medium
PS Wah Bhai Wah,2.6,89,0,Medium
Sagar Ratna,3.2,277,0,Medium
Sbarro,3.3,97,0,Medium
Swag & Swad,3.4,19,0,Medium
The Fizz,3.2,80,0,Medium
The Kitchen,3.2,47,0,Medium
Twenty Four Seven,3.4,45,0,Medium
Vinny's Restro Bar,3.2,37,0,Medium
Walk In The Woods,3.0,203,0,Medium
Xiian,3.4,286,0,Medium
Zest Bar and Lounge,3.4,223,0,Medium
Angels in my Kitchen,3.9,205,0,Medium
Baby Dragon Bar & Restaurant,3.5,326,0,Medium
Baker Street,3.6,40,0,Medium
Bamboo Shoots,3.9,515,0,Medium
Bikanervala Bliss,3.6,235,0,Medium
Bikanervala,3.7,331,0,Medium
Bikkgane Biryani,3.8,612,0,Medium
Burbee's Cafe,3.7,833,0,Medium
Cafe Coffee Day,3.6,125,0,Medium
Deez Biryani & Kebabs,3.5,430,0,Medium
Desi Vibes,3.8,2019,2,High
Dhaba at Atta,3.8,477,0,Medium
DND,3.5,196,0,Medium
Domino's Pizza,3.6,547,0,Medium
Donald's Pastry Shop,3.8,402,0,Medium
Doosri Mehfil,3.8,285,0,Medium
Fit Bites,3.8,154,0,Medium
Hungry Minister,3.5,147,0,Medium
Hurry's Paratha,3.5,47,0,Medium
Imly,3.9,204,0,Medium
Jambox,3.6,30,0,Medium
LIT Ultrabar,3.6,425,0,Medium
Mainland China,3.7,743,0,Medium
McDonald's,3.9,403,0,Medium
Metro Dhaba,3.8,418,0,Medium
Nazeer Foods,3.6,703,0,Medium
Our Story Bistro & Tea Room,3.9,320,0,Medium
Paddy's Cafe,3.7,302,0,Medium
Popular Cakery,3.9,250,0,Medium
Punjabi By Nature,3.7,770,0,Medium
Sadda Adda,3.5,22,0,Medium
Subway,3.8,268,0,Medium
Swagath,3.6,415,0,Medium
TFK - The Flaming Kick,3.5,214,0,Medium
The Great Kabab Factory,3.5,540,0,Medium
The Patiala Kkitchen,3.6,332,0,Medium
The Tandoori Village,3.5,247,0,Medium
The Yellow Chilli,3.7,222,0,Medium
Top Breads,3.5,420,0,Medium
Wat-a-Burger!,3.6,324,0,Medium
Chawla's 2,2.2,81,0,Medium
Himalaya,2.3,31,0,Medium
Public Cafe,2.1,74,0,Medium
RPM - Zanzi Bar,2.4,103,0,Medium
Mad Over Donuts,4.2,235,0,Medium
RollsKing,4.0,1055,0,Medium
Lumbini Food Point,2.8,18,0,Medium
Owlcity,3.6,165,0,Medium
Night Munchers,0.0,1,1,Low
Night Munchies,0.0,0,1,Low
Anand Food Factory,2.9,4,0,Medium
Nirula's,2.5,221,0,Medium
Snacks India,3.6,103,0,Medium
Ahaar Udyan,0.0,0,1,Low
Choco Bee,0.0,3,1,Low
Crazy Noodles,0.0,2,1,Low
Dakshin Platter,0.0,0,1,Low
Kathi Junction,0.0,2,1,Low
Sonu Parantha Corner,0.0,0,1,Low
Olive Kitchen,2.6,17,0,Medium
R Cafe,3.0,5,0,Medium
Eating Point,0.0,3,1,Low
New Gee Pee,3.3,27,0,Medium
Uncle's JVCC Restaurant,3.0,26,0,Medium
Twenty Four Seven,0.0,1,1,Low
Hari Om Restaurant,3.0,10,0,Medium
Jain Restaurant,3.0,7,0,Medium
Lajawab Family Restaurant,2.5,17,0,Medium
Alam Muradabadi & Hyderabadi Biryani,0.0,0,1,Low
Bala Ji Raja Dhaba,0.0,0,1,Low
Brijwasi Dhaba,0.0,0,1,Low
Prerna Family Restaurant,0.0,0,1,Low
Rana Dhaba,0.0,0,1,Low
The Food Factory,0.0,1,1,Low
221 B Baker Street,3.4,102,0,Medium
Hunger's Hub,3.1,16,0,Medium
Lajwaab Restaurant,2.6,59,0,Medium
Republic of Chicken,3.0,37,0,Medium
Gauranga Sweets,0.0,2,1,Low
Green Valley Chinese Food,0.0,0,1,Low
Super Cake Shop,2.5,4,0,Medium
Dev Food,0.0,0,1,Low
Wakhra Swaad,4.1,112,0,Medium
27 Grills,3.3,159,0,Medium
China Hot Pot,3.0,6,0,Medium
Himalaya Momos & Roll,2.7,15,0,Medium
Hungry House Pizzas & More,3.4,79,0,Medium
Khana Khajana Da Dhaba,2.9,5,0,Medium
M.P. Chole Tikki Wala,3.0,10,0,Medium
Maa Vaishno Shudh Bhojnalaya,3.1,8,0,Medium
More Than Cafí©,3.0,5,0,Medium
Public Cafe,2.6,13,0,Medium
Sadda Taste,3.1,12,0,Medium
Sati Restaurant,3.2,12,0,Medium
Super Cake Shop,2.8,8,0,Medium
Uncle's Punjabi Rasoi,2.9,7,0,Medium
Yours Deliciously,2.9,4,0,Medium
Captain Curry,3.6,19,0,Medium
Oh My Scoop!,3.5,23,0,Medium
Reena Restaurant,3.5,57,0,Medium
Delight Food,0.0,2,1,Low
Hungro,0.0,1,1,Low
Shiparma Shri,0.0,1,1,Low
Shri Adarsh Kulfi,0.0,1,1,Low
Simla Bakery,0.0,1,1,Low
Swad E Punjab,0.0,0,1,Low
Vishnu Ki Rasoi,0.0,0,1,Low
Pizza Hut Delivery,2.3,62,0,Medium
Wah Ji Wah,2.0,74,0,Medium
Chawla's Chic Inn,2.8,58,0,Medium
Grill Point,3.2,20,0,Medium
Hari Sweets,3.1,14,0,Medium
Sultanate of Spice,2.9,43,0,Medium
Yamu's Panchayat,3.2,15,0,Medium
Debon,3.5,85,0,Medium
Hot & Sour,3.2,46,0,Medium
Open Kitchen,3.0,12,0,Medium
Truffle Muffle,3.4,37,0,Medium
Go! Biryani,3.5,144,0,Medium
Tastee Chauka,3.7,31,0,Medium
Maharba Chicken Point,0.0,0,1,Low
Sweet Spells,0.0,0,1,Low
Foodie,2.8,8,0,Medium
Lapaalap,3.0,5,0,Medium
Fresh Food Factory,3.9,140,0,Medium
Bollycric,0.0,3,1,Low
The Kitchen Factory,0.0,3,1,Low
Caffí© La Poya,3.7,164,0,Medium
Elixir Health Cafí©,3.7,131,0,Medium
Radhey Foodz,3.0,4,0,Medium
The Kitchen,2.7,20,0,Medium
Uncle's Treat,3.1,5,0,Medium
Wow! Momo,2.6,32,0,Medium
KD's Hunger Point,3.7,49,0,Medium
Food Town,0.0,0,1,Low
The Big Chefs,0.0,1,1,Low
The Big Scoop,0.0,0,1,Low
Govinda's Restaurant,3.0,8,0,Medium
Not Just Dilli,3.2,15,0,Medium
RollsKing,3.4,22,0,Medium
Bunz & Dogz,0.0,1,1,Low
Radha Rani Bakery,0.0,2,1,Low
Chauhan Vatika,2.8,28,0,Medium
Frozen Stone,3.1,4,0,Medium
Kavita's Restaurant,2.6,37,0,Medium
Mudrika Food Factory,2.5,20,0,Medium
Pind Balluchi,2.9,7,0,Medium
Zaffran- Ikshita's Kitchen,3.0,5,0,Medium
Chaayos,3.6,18,0,Medium
Punjabi Tadka,3.7,70,0,Medium
Cafe Krisa,0.0,0,1,Low
Chill Grill,0.0,0,1,Low
Dolce Gelato,0.0,0,1,Low
Maa Ka Khaana,0.0,0,1,Low
The Beer Cafe,0.0,3,1,Low
Heaven's Point,3.0,6,0,Medium
Kamboj's,2.8,239,0,Medium
Mexican Pizza,3.4,15,0,Medium
Shahenshah,2.9,7,0,Medium
Snack Chat,3.4,23,0,Medium
The Amazing Buger's,2.9,8,0,Medium
The Black Box,3.1,6,0,Medium
Al Bake,3.7,72,0,Medium
Asian Fun,3.8,113,0,Medium
Burnout,3.6,111,0,Medium
Cafe Fusion,3.7,68,0,Medium
Fit Bites,3.7,26,0,Medium
Go Krazy,3.5,27,0,Medium
Green Restaurant,3.6,47,0,Medium
Hunger Strike,3.7,92,0,Medium
The Munchkart Cafe,3.8,34,0,Medium
Thee Pot,3.7,80,0,Medium
Waffles and Crepes,3.9,66,0,Medium
Biryani Vice,0.0,0,1,Low
Chinese Chilly Sizzler,0.0,2,1,Low
Moonlight Cafe,0.0,3,1,Low
Sugar Ruffles,0.0,0,1,Low
Bistro 37,4.3,1005,0,Medium
Desi Swag,4.3,96,0,Medium
